product_id,product_name,slug,turbosquid_url,referral_url,price,sales_qty,estimated_revenue,recent_sales,downloads,full_previews,shopping_carts,days_in_sales,certification,category,subcategory,industries,use_cases,seo_keywords,priority_score,is_top_model,image_url
1078094,Fighter Aircraft Saab JAS 39 Gripen,fighter-aircraft-saab-jas-39-gripen-1078094,https://www.turbosquid.com/3d-models/fighter-aircraft-saab-jas-39-gripen-1078094,https://www.turbosquid.com/3d-models/fighter-aircraft-saab-jas-39-gripen-1078094?referral=3d_molier-studio,129.0,31.0,3999.0,2.0,44.0,5403.0,45.0,3470.0,CheckMate Lite/Pro,Military Vehicles,Fighter Aircraft,Military / Defense|Games|Film & Video Production|Simulation,military simulation|game environments|film production|defense training,fighter aircraft saab jas 3d model|military vehicle 3d model|military 3d model|tank 3d model,0.153392,True,https://static.turbosquid.com/Preview/001078/094/Fighter-Aircraft-Saab-Jas-39-Gripen_D_Main.jpg
1078096,Fighter Aircraft Saab JAS 39 Gripen Rigged,fighter-aircraft-saab-jas-39-gripen-rigged-1078096,https://www.turbosquid.com/3d-models/fighter-aircraft-saab-jas-39-gripen-rigged-1078096,https://www.turbosquid.com/3d-models/fighter-aircraft-saab-jas-39-gripen-rigged-1078096?referral=3d_molier-studio,149.0,12.0,1788.0,4.0,15.0,2297.0,15.0,3470.0,CheckMate Lite/Pro,Military Vehicles,Fighter Aircraft,Military / Defense|Games|Film & Video Production|Simulation,military simulation|game environments|film production|defense training,fighter aircraft saab jas 3d model|military vehicle 3d model|military 3d model|tank 3d model,0.139457,True,https://static.turbosquid.com/Preview/001078/096/Fighter-Aircraft-Saab-Jas-39-Gripen-Rigged_D_Main.jpg
1023424,Male Pelvis Skeleton,male-pelvis-skeleton-1023424,https://www.turbosquid.com/3d-models/male-pelvis-skeleton-1023424,https://www.turbosquid.com/3d-models/male-pelvis-skeleton-1023424?referral=3d_molier-studio,49.0,25.0,1225.0,1.0,33.0,3171.0,31.0,3650.0,CheckMate Lite/Pro,Medical,Skeleton,Medical|Software Development|Virtual Reality|Film & Video Production,medical education|training simulation|VR experiences|healthcare presentation,male pelvis skeleton 3d model|medical 3d model|anatomy 3d model|healthcare 3d model,0.141558,True,https://static.turbosquid.com/Preview/001023/424/Male-Pelvis-Skeleton_D_Main.jpg
1023427,Male Human Skull,male-human-skull-1023427,https://www.turbosquid.com/3d-models/male-human-skull-1023427,https://www.turbosquid.com/3d-models/male-human-skull-1023427?referral=3d_molier-studio,49.0,228.0,11172.0,8.0,307.0,29052.0,345.0,3650.0,CheckMate Lite/Pro,Medical,Skull,Medical|Software Development|Virtual Reality|Film & Video Production,medical education|training simulation|VR experiences|healthcare presentation,male human skull 3d model|medical 3d model|anatomy 3d model|healthcare 3d model,0.305925,True,https://static.turbosquid.com/Preview/001023/427/Male-Human-Skull_D_Main.jpg
1023480,Female Pelvis Skeleton,female-pelvis-skeleton-1023480,https://www.turbosquid.com/3d-models/female-pelvis-skeleton-1023480,https://www.turbosquid.com/3d-models/female-pelvis-skeleton-1023480?referral=3d_molier-studio,49.0,42.0,2058.0,2.0,66.0,5360.0,71.0,3650.0,CheckMate Lite/Pro,Medical,Skeleton,Medical|Software Development|Virtual Reality|Film & Video Production,medical education|training simulation|VR experiences|healthcare presentation,female pelvis skeleton 3d model|medical 3d model|anatomy 3d model|healthcare 3d model,0.156872,True,https://static.turbosquid.com/Preview/001023/480/Female-Pelvis-Skeleton_D_Main.jpg
1023554,Female Human Skull,female-human-skull-1023554,https://www.turbosquid.com/3d-models/female-human-skull-1023554,https://www.turbosquid.com/3d-models/female-human-skull-1023554?referral=3d_molier-studio,49.0,95.0,4655.0,6.0,143.0,7017.0,141.0,3650.0,CheckMate Lite/Pro,Medical,Skull,Medical|Software Development|Virtual Reality|Film & Video Production,medical education|training simulation|VR experiences|healthcare presentation,female human skull 3d model|medical 3d model|anatomy 3d model|healthcare 3d model,0.199535,True,https://static.turbosquid.com/Preview/001023/554/Female-Human-Skull_D_Main.jpg
1024988,Human Male Skeleton,human-male-skeleton-1024988,https://www.turbosquid.com/3d-models/human-male-skeleton-1024988,https://www.turbosquid.com/3d-models/human-male-skeleton-1024988?referral=3d_molier-studio,149.0,32.0,4768.0,1.0,68.0,2904.0,51.0,3647.0,CheckMate Lite/Pro,Medical,Skeleton,Medical|Software Development|Virtual Reality|Film & Video Production,medical education|training simulation|VR experiences|healthcare presentation,human male skeleton 3d model|medical 3d model|anatomy 3d model|healthcare 3d model,0.15264,True,https://static.turbosquid.com/Preview/001024/988/Human-Male-Skeleton_D_Main.jpg
1025017,Human Male Lower Body Skeleton,human-male-lower-body-skeleton-1025017,https://www.turbosquid.com/3d-models/human-male-lower-body-skeleton-1025017,https://www.turbosquid.com/3d-models/human-male-lower-body-skeleton-1025017?referral=3d_molier-studio,69.0,22.0,1518.0,3.0,35.0,2418.0,28.0,3647.0,CheckMate Lite/Pro,Medical,Skeleton,Medical|Software Development|Virtual Reality|Film & Video Production,medical education|training simulation|VR experiences|healthcare presentation,human male lower body 3d model|medical 3d model|anatomy 3d model|healthcare 3d model,0.143185,True,https://static.turbosquid.com/Preview/001025/017/Human-Male-Lower-Body-Skeleton_D_Main.jpg
1025019,Human Female Skeleton,human-female-skeleton-1025019,https://www.turbosquid.com/3d-models/human-female-skeleton-1025019,https://www.turbosquid.com/3d-models/human-female-skeleton-1025019?referral=3d_molier-studio,149.0,78.0,11622.0,5.0,111.0,21384.0,143.0,3647.0,CheckMate Lite/Pro,Medical,Skeleton,Medical|Software Development|Virtual Reality|Film & Video Production,medical education|training simulation|VR experiences|healthcare presentation,human female skeleton 3d model|medical 3d model|anatomy 3d model|healthcare 3d model,0.210829,True,https://static.turbosquid.com/Preview/001025/019/Human-Female-Skeleton_D_Main.jpg
920660,Vinyl,vinyl-920660,https://www.turbosquid.com/3d-models/vinyl-920660,https://www.turbosquid.com/3d-models/vinyl-920660?referral=3d_molier-studio,19.0,150.0,2850.0,18.0,185.0,2903.0,167.0,3993.0,CheckMate Lite/Pro,Other,,Film & Video Production|Advertising|Graphics Multimedia and Web Design,visualization|advertising|3D printing|film production,vinyl 3d model|3d model download|vinyl turbosquid,0.192697,True,https://static.turbosquid.com/Preview/000920/660/Vinyl_D_Main.jpg
913067,Flatbed Trailer,flatbed-trailer-913067,https://www.turbosquid.com/3d-models/flatbed-trailer-913067,https://www.turbosquid.com/3d-models/flatbed-trailer-913067?referral=3d_molier-studio,59.0,27.0,1593.0,2.0,36.0,1781.0,39.0,4015.0,CheckMate Lite/Pro,Vehicles,Trailer,Games|Film & Video Production|Advertising|Architecture|Simulation,visualization|advertising|game environments|film production|simulation,flatbed trailer 3d model|vehicle 3d model|car 3d model|flatbed trailer for games,0.144521,True,https://static.turbosquid.com/Preview/000913/067/Flatbed-Trailer_D_Main.jpg
1125497,Anti Tank Missile FGM-148 Javelin Set,anti-tank-missile-fgm-148-javelin-set-1125497,https://www.turbosquid.com/3d-models/anti-tank-missile-fgm-148-javelin-set-1125497,https://www.turbosquid.com/3d-models/anti-tank-missile-fgm-148-javelin-set-1125497?referral=3d_molier-studio,59.0,45.0,2655.0,5.0,62.0,14279.0,71.0,3328.0,CheckMate Lite/Pro,Military Vehicles,Tank,Military / Defense|Games|Film & Video Production|Simulation,military simulation|game environments|film production|defense training,anti tank missile fgm-148 3d model|military vehicle 3d model|military 3d model|tank 3d model,0.169394,True,https://static.turbosquid.com/Preview/001125/497/Anti-Tank-Missile-Fgm-148-Javelin-Set_D_Main.jpg
1125919,Anti Tank Missile FGM-148 Javelin Set Rigged 3D Model,anti-tank-missile-fgm-148-javelin-set-rigged-3d-model-1125919,https://www.turbosquid.com/3d-models/anti-tank-missile-fgm-148-javelin-set-rigged-3d-model-1125919,https://www.turbosquid.com/3d-models/anti-tank-missile-fgm-148-javelin-set-rigged-3d-model-1125919?referral=3d_molier-studio,69.0,13.0,897.0,3.0,18.0,5962.0,24.0,3327.0,CheckMate Lite/Pro,Military Vehicles,Tank,Military / Defense|Games|Film & Video Production|Simulation,military simulation|game environments|film production|defense training,anti tank missile fgm-148 3d model|military vehicle 3d model|military 3d model|tank 3d model,0.139412,True,https://static.turbosquid.com/Preview/001125/919/Anti-Tank-Missile-Fgm-148-Javelin-Set-Rigged-3d-Model_D_Main.jpg
1521110,Mustang Mach-E 2021,mustang-mach-e-2021-1521110,https://www.turbosquid.com/3d-models/mustang-mach-e-2021-1521110,https://www.turbosquid.com/3d-models/mustang-mach-e-2021-1521110?referral=3d_molier-studio,129.0,29.0,3741.0,6.0,33.0,1468.0,58.0,2214.0,CheckMate Lite/Pro,Vehicles,Mustang,Games|Film & Video Production|Advertising|Architecture|Simulation,visualization|advertising|game environments|film production|simulation,mustang mach-e 2021 3d model|vehicle 3d model|car 3d model|mustang mach-e 2021 for games,0.156872,True,https://static.turbosquid.com/Preview/001521/110/Mustang-Mach-E-2021_D_Main.jpg
1225658,Remote Controlled UAV RQ-11B Raven,remote-controlled-uav-rq-11b-raven-1225658,https://www.turbosquid.com/3d-models/remote-controlled-uav-rq-11b-raven-1225658,https://www.turbosquid.com/3d-models/remote-controlled-uav-rq-11b-raven-1225658?referral=3d_molier-studio,99.0,25.0,2475.0,5.0,29.0,2022.0,40.0,3055.0,CheckMate Lite/Pro,Aircraft,Uav,Aerospace|Film & Video Production|Games|Simulation|Virtual Reality,aerospace visualization|film production|simulation|VR experiences|game environments,remote controlled uav rq-11b 3d model|aircraft 3d model|airplane 3d model|aviation 3d model,0.15015,True,https://static.turbosquid.com/Preview/001225/658/Remote-Controlled-Uav-Rq-11b-Raven_D_Main.jpg
907955,Dodge Charger 2015 Police Car,dodge-charger-2015-police-car-907955,https://www.turbosquid.com/3d-models/dodge-charger-2015-police-car-907955,https://www.turbosquid.com/3d-models/dodge-charger-2015-police-car-907955?referral=3d_molier-studio,129.0,19.0,2451.0,1.0,27.0,5496.0,41.0,4032.0,CheckMate Lite/Pro,Vehicles,Car,Games|Film & Video Production|Advertising|Architecture|Simulation,visualization|advertising|game environments|film production|simulation,dodge charger 2015 police 3d model|vehicle 3d model|car 3d model|dodge charger 2015 police for games,0.142846,True,https://static.turbosquid.com/Preview/000907/955/Dodge-Charger-2015-Police-Car_D_Main.jpg
1216883,MRI Scanner Philips Ingenia,mri-scanner-philips-ingenia-1216883,https://www.turbosquid.com/3d-models/mri-scanner-philips-ingenia-1216883,https://www.turbosquid.com/3d-models/mri-scanner-philips-ingenia-1216883?referral=3d_molier-studio,59.0,47.0,2773.0,4.0,51.0,5186.0,69.0,3081.0,CheckMate Lite/Pro,Medical,Mri,Medical|Software Development|Virtual Reality|Film & Video Production,medical education|training simulation|VR experiences|healthcare presentation,mri scanner philips ingenia 3d model|medical 3d model|anatomy 3d model|healthcare 3d model,0.163609,True,https://static.turbosquid.com/Preview/001216/883/Mri-Scanner-Philips-Ingenia_D_Main.jpg
1107927,Interim Armored Vehicle Stryker M1126,interim-armored-vehicle-stryker-m1126-1107927,https://www.turbosquid.com/3d-models/interim-armored-vehicle-stryker-m1126-1107927,https://www.turbosquid.com/3d-models/interim-armored-vehicle-stryker-m1126-1107927?referral=3d_molier-studio,149.0,40.0,5960.0,10.0,54.0,4504.0,60.0,3381.0,CheckMate Lite/Pro,Military Vehicles,Stryker,Military / Defense|Games|Film & Video Production|Simulation,military simulation|game environments|film production|defense training,interim armored vehicle stryker 3d model|military vehicle 3d model|military 3d model|tank 3d model,0.17463,True,https://static.turbosquid.com/Preview/001107/927/Interim-Armored-Vehicle-Stryker-M1126_D_Main.jpg
904226,Shanghai Tower China,shanghai-tower-china-904226,https://www.turbosquid.com/3d-models/shanghai-tower-china-904226,https://www.turbosquid.com/3d-models/shanghai-tower-china-904226?referral=3d_molier-studio,99.0,32.0,3168.0,4.0,43.0,11115.0,63.0,4042.0,CheckMate Lite/Pro,Architecture Landmarks,Tower,Architecture|Event Management|Advertising|Virtual Reality|Games,architecture visualization|event visualization|VR experiences|advertising|game environments,shanghai tower china 3d model|architecture 3d model|building 3d model|landmark 3d model,0.160005,True,https://static.turbosquid.com/Preview/000904/226/Shanghai-Tower-China_D_Main.jpg
1255582,New York City Subway Car R160,new-york-city-subway-car-r160-1255582,https://www.turbosquid.com/3d-models/new-york-city-subway-car-r160-1255582,https://www.turbosquid.com/3d-models/new-york-city-subway-car-r160-1255582?referral=3d_molier-studio,79.0,82.0,6478.0,14.0,102.0,5644.0,121.0,2964.0,CheckMate Lite/Pro,Vehicles,Car,Games|Film & Video Production|Advertising|Architecture|Simulation,visualization|advertising|game environments|film production|simulation,new york city subway 3d model|vehicle 3d model|car 3d model|new york city subway for games,0.207184,True,https://static.turbosquid.com/Preview/001255/582/New-York-City-Subway-Car-R160_D_Main.jpg
1255604,R160 New York City Subway Car,r160-new-york-city-subway-car-1255604,https://www.turbosquid.com/3d-models/r160-new-york-city-subway-car-1255604,https://www.turbosquid.com/3d-models/r160-new-york-city-subway-car-1255604?referral=3d_molier-studio,99.0,50.0,4950.0,10.0,65.0,9714.0,86.0,2964.0,CheckMate Lite/Pro,Vehicles,Car,Games|Film & Video Production|Advertising|Architecture|Simulation,visualization|advertising|game environments|film production|simulation,r160 new york city 3d model|vehicle 3d model|car 3d model|r160 new york city for games,0.182369,True,https://static.turbosquid.com/Preview/001255/604/R160-New-York-City-Subway-Car_D_Main.jpg
1136779,Gas Carrier Ship,gas-carrier-ship-1136779,https://www.turbosquid.com/3d-models/gas-carrier-ship-1136779,https://www.turbosquid.com/3d-models/gas-carrier-ship-1136779?referral=3d_molier-studio,159.0,66.0,10494.0,6.0,99.0,6977.0,114.0,3305.0,CheckMate Lite/Pro,Ships,Ship,Film & Video Production|Games|Simulation|Event Management,film production|game environments|simulation|event visualization,gas carrier ship 3d model|ship 3d model|boat 3d model|vessel 3d model,0.194257,True,https://static.turbosquid.com/Preview/001136/779/Gas-Carrier-Ship_D_Main.jpg
1742039,UAV Ground Control Station Thrustmaster Joysticks,uav-ground-control-station-thrustmaster-joysticks-1742039,https://www.turbosquid.com/3d-models/uav-ground-control-station-thrustmaster-joysticks-1742039,https://www.turbosquid.com/3d-models/uav-ground-control-station-thrustmaster-joysticks-1742039?referral=3d_molier-studio,59.0,20.0,1180.0,6.0,25.0,1664.0,39.0,1763.0,CheckMate Lite/Pro,Aircraft,Uav,Aerospace|Film & Video Production|Games|Simulation|Virtual Reality,aerospace visualization|film production|simulation|VR experiences|game environments,uav ground control station 3d model|aircraft 3d model|airplane 3d model|aviation 3d model,0.146635,True,https://static.turbosquid.com/Preview/001742/039/Uav-Ground-Control-Station-Thrustmaster-Joysticks_D_Main.jpg
1269465,Car Alternator,car-alternator-1269465,https://www.turbosquid.com/3d-models/car-alternator-1269465,https://www.turbosquid.com/3d-models/car-alternator-1269465?referral=3d_molier-studio,39.0,17.0,663.0,4.0,18.0,2127.0,22.0,2932.0,CheckMate Lite/Pro,Vehicles,Car,Games|Film & Video Production|Advertising|Architecture|Simulation,visualization|advertising|game environments|film production|simulation,car alternator 3d model|vehicle 3d model|car 3d model|car alternator for games,0.140197,True,https://static.turbosquid.com/Preview/001269/465/Car-Alternator_D_Main.jpg
1377577,Warehouse and Hangars Collection,warehouse-and-hangars-collection-1377577,https://www.turbosquid.com/3d-models/warehouse-and-hangars-collection-1377577,https://www.turbosquid.com/3d-models/warehouse-and-hangars-collection-1377577?referral=3d_molier-studio,199.0,26.0,5174.0,5.0,42.0,4110.0,53.0,2606.0,CheckMate Lite/Pro,Architecture Landmarks,Warehouse,Architecture|Event Management|Advertising|Virtual Reality|Games,architecture visualization|event visualization|VR experiences|advertising|game environments,warehouse and hangars collection 3d model|architecture 3d model|building 3d model|landmark 3d model,0.157645,True,https://static.turbosquid.com/Preview/001377/577/Warehouse-And-Hangars-Collection_D_Main.jpg
1369371,Stadium Lighting Pole,stadium-lighting-pole-1369371,https://www.turbosquid.com/3d-models/stadium-lighting-pole-1369371,https://www.turbosquid.com/3d-models/stadium-lighting-pole-1369371?referral=3d_molier-studio,34.0,21.0,714.0,3.0,38.0,1166.0,27.0,2629.0,CheckMate Lite/Pro,Architecture Landmarks,Stadium,Architecture|Event Management|Advertising|Virtual Reality|Games,architecture visualization|event visualization|VR experiences|advertising|game environments,stadium lighting pole 3d model|architecture 3d model|building 3d model|landmark 3d model,0.140426,True,https://static.turbosquid.com/Preview/001369/371/Stadium-Lighting-Pole_D_Main.jpg
